Game Started,MP,FGA,2PA,3PA,FTA,PER,AST%,TOV%,USG%,OWS,ORtg,OBPM,DWS,MP_(POI_Per_Game),FGA_(POI_Per_Game),2PA_(POI_Per_Game),3PA_(POI_Per_Game),FTA_(POI_Per_Game),ORB,DRB,TRB,AST,TOV,PTS,PTS_3,PTS_5,PTS_7,PTS_10,Player,Date2,Opp
1,31.0,10,3,7,2,12.4,10.9,9.3,24.4,-0.6,100.0,-1.7,2.9,34.8,16.6,11.8,4.8,4.1,1.1,3.7,4.8,2.5,1.9,18.1,19.333333333333332,18.6,16.428571428571427,19.4,Andrew Wiggins,2019-02-25,SAC
1,36.0,12,7,5,2,12.4,10.9,9.3,24.4,-0.6,100.0,-1.7,2.9,34.8,16.6,11.8,4.8,4.1,1.1,3.7,4.8,2.5,1.9,18.1,15.666666666666666,23.0,23.142857142857142,21.1,Andrew Wiggins,2019-01-18,SAS
1,28.0,17,11,6,0,12.4,10.9,9.3,24.4,-0.6,100.0,-1.7,4.0,34.8,16.6,11.8,4.8,4.1,1.1,3.7,4.8,2.5,1.9,18.1,20.333333333333332,21.2,21.714285714285715,21.4,Andrew Wiggins,2019-04-09,TOR
1,30.0,17,13,4,3,12.4,10.9,9.3,24.4,-0.6,100.0,-1.7,5.7,34.8,16.6,11.8,4.8,4.1,1.1,3.7,4.8,2.5,1.9,18.1,16.666666666666668,16.4,15.428571428571429,17.1,Andrew Wiggins,2019-03-14,UTA
1,33.0,12,10,2,4,12.4,10.9,9.3,24.4,-0.6,100.0,-1.7,1.2,34.8,16.6,11.8,4.8,4.1,1.1,3.7,4.8,2.5,1.9,18.1,13.333333333333334,15.0,17.285714285714285,15.5,Andrew Wiggins,2019-03-03,WAS
0,2.0,2,2,0,2,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.9,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,1.6666666666666667,3.4,5.571428571428571,3.9,Ante Zizic,2018-10-30,ATL
1,23.0,7,7,0,2,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,3.4,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,9.333333333333334,11.6,13.428571428571429,12.5,Ante Zizic,2019-02-05,BOS
1,30.0,5,5,0,2,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,3.3,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,5.666666666666667,7.4,8.0,11.1,Ante Zizic,2019-02-13,BRK
1,36.0,11,11,0,0,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.5,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,14.333333333333334,16.2,13.857142857142858,13.1,Ante Zizic,2019-01-27,CHI
1,21.0,6,6,0,0,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.7,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,13.333333333333334,11.8,9.571428571428571,9.7,Ante Zizic,2019-04-09,CHO
1,31.0,5,5,0,3,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,2.0,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,13.333333333333334,10.8,10.857142857142858,10.0,Ante Zizic,2019-03-16,DAL
1,31.0,12,12,0,6,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,4.3,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,10.333333333333334,11.8,10.142857142857142,8.9,Ante Zizic,2019-01-19,DEN
1,25.0,5,5,0,6,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,5.9,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,11.333333333333334,11.4,9.857142857142858,10.8,Ante Zizic,2019-03-18,DET
0,17.0,8,8,0,4,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.8,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,11.0,8.2,8.571428571428571,10.0,Ante Zizic,2019-04-05,GSW
0,24.0,8,8,0,6,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.0,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,7.333333333333333,6.6,6.0,5.6,Ante Zizic,2019-01-11,HOU
0,17.0,4,4,0,2,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,3.3,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,7.333333333333333,8.4,10.285714285714286,12.3,Ante Zizic,2019-02-09,IND
0,7.0,3,3,0,0,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,2.6,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,5.333333333333333,7.6,9.571428571428571,8.5,Ante Zizic,2019-03-30,LAC
0,10.0,1,1,0,0,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.3,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,11.333333333333334,8.0,8.285714285714286,6.9,Ante Zizic,2019-01-13,LAL
1,30.0,7,7,0,7,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,2.5,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,8.0,7.6,8.285714285714286,9.6,Ante Zizic,2019-02-23,MEM
0,15.0,3,3,0,4,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,4.0,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,10.0,10.2,8.571428571428571,8.8,Ante Zizic,2019-03-08,MIA
1,25.0,6,6,0,4,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,4.3,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,10.0,11.8,10.428571428571429,11.0,Ante Zizic,2019-03-20,MIL
0,5.0,1,1,0,0,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.3,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,4.666666666666667,3.6,4.285714285714286,3.8,Ante Zizic,2018-11-26,MIN
0,20.0,9,9,0,0,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.4,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,4.0,6.0,5.571428571428571,4.6,Ante Zizic,2019-01-09,NOP
1,26.0,6,6,0,4,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.7,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,12.333333333333334,9.2,8.571428571428571,8.8,Ante Zizic,2019-02-28,NYK
0,13.0,4,4,0,2,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,2.5,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,4.0,2.8,4.0,3.7,Ante Zizic,2018-11-28,OKC
1,30.0,11,11,0,1,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,4.7,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,11.666666666666666,9.4,11.428571428571429,9.5,Ante Zizic,2019-03-14,ORL
1,34.0,12,12,0,1,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,3.8,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,10.333333333333334,10.6,10.571428571428571,9.1,Ante Zizic,2019-03-12,PHI
0,14.0,6,6,0,9,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.1,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,4.0,6.2,7.714285714285714,8.5,Ante Zizic,2019-04-01,PHO
1,22.0,5,5,0,0,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,3.3,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,13.0,9.6,9.142857142857142,9.5,Ante Zizic,2019-02-25,POR
1,31.0,9,9,0,2,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,2.9,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,6.333333333333333,7.0,8.142857142857142,9.2,Ante Zizic,2019-04-04,SAC
0,17.0,6,6,0,5,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,2.2,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,13.666666666666666,9.0,8.714285714285714,9.5,Ante Zizic,2019-04-07,SAS
1,27.0,12,12,0,1,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,4.0,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,6.0,10.2,8.571428571428571,8.2,Ante Zizic,2019-03-11,TOR
1,34.0,12,12,0,2,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,5.7,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,11.333333333333334,10.0,8.0,7.6,Ante Zizic,2019-01-18,UTA
0,16.0,4,4,0,0,16.2,7.7,13.6,18.2,1.7,116.0,-1.7,1.3,18.3,5.6,5.6,0.0,2.2,1.8,3.6,5.4,0.9,1.0,7.8,9.333333333333334,9.4,11.285714285714286,13.3,Ante Zizic,2019-02-08,WAS
0,15.0,3,3,0,4,11.4,8.7,10.0,17.8,-0.1,96.0,-3.6,1.1,15.7,5.2,4.8,0.4,1.1,0.9,2.9,3.8,0.8,0.6,5.2,4.666666666666667,3.6,2.857142857142857,2.7,Anthony Bennett,2015-02-09,ATL
0,2.0,0,0,0,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.9,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,8.0,5.8,5.142857142857143,4.8,Anthony Bennett,2016-11-23,BOS
0,12.0,7,2,5,2,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,2.5,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,4.0,2.8,2.5714285714285716,1.8,Anthony Bennett,2016-10-31,CHI
0,4.0,1,0,1,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.9,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,6.333333333333333,3.8,3.0,2.5,Anthony Bennett,2016-11-04,CHO
0,14.0,8,6,2,4,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.4,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,2.6666666666666665,4.0,4.142857142857143,4.6,Anthony Bennett,2016-12-23,CLE
0,10.0,5,2,3,0,10.4,0.0,11.3,19.2,0.0,94.0,-4.8,1.6,4.4,1.4,0.7,0.7,0.5,0.3,0.9,1.2,0.0,0.2,1.5,1.6666666666666667,2.0,1.7142857142857142,2.3,Anthony Bennett,2015-12-22,DAL
0,7.0,3,2,1,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,2.0,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,4.333333333333333,4.2,5.428571428571429,5.0,Anthony Bennett,2016-12-07,DEN
0,2.0,1,0,1,0,10.4,0.0,11.3,19.2,0.0,94.0,-4.8,1.7,4.4,1.4,0.7,0.7,0.5,0.3,0.9,1.2,0.0,0.2,1.5,0.6666666666666666,1.2,0.8571428571428571,1.3,Anthony Bennett,2016-02-28,DET
0,3.0,0,0,0,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.7,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,5.333333333333333,5.2,4.714285714285714,4.6,Anthony Bennett,2016-12-22,GSW
0,18.0,3,2,1,2,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.6,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,4.333333333333333,4.0,4.0,5.2,Anthony Bennett,2016-12-12,HOU
0,3.0,2,1,1,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.1,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,6.333333333333333,5.4,5.285714285714286,5.0,Anthony Bennett,2017-01-05,IND
0,26.0,8,3,5,2,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.7,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,1.6666666666666667,4.2,3.4285714285714284,2.6,Anthony Bennett,2016-11-14,LAC
0,13.0,5,2,3,2,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.5,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,4.333333333333333,5.2,4.857142857142857,5.1,Anthony Bennett,2016-12-14,LAL
0,17.0,4,4,0,2,11.4,8.7,10.0,17.8,-0.1,96.0,-3.6,2.5,15.7,5.2,4.8,0.4,1.1,0.9,2.9,3.8,0.8,0.6,5.2,3.3333333333333335,2.4,2.7142857142857144,3.4,Anthony Bennett,2015-02-06,MEM
0,2.0,0,0,0,0,10.4,0.0,11.3,19.2,0.0,94.0,-4.8,0.4,4.4,1.4,0.7,0.7,0.5,0.3,0.9,1.2,0.0,0.2,1.5,3.3333333333333335,2.4,2.142857142857143,1.9,Anthony Bennett,2016-01-22,MIA
1,23.0,6,3,3,2,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,4.5,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,2.6666666666666665,5.0,4.571428571428571,4.4,Anthony Bennett,2016-12-03,MIL
0,2.0,1,1,0,0,10.4,0.0,11.3,19.2,0.0,94.0,-4.8,0.9,4.4,1.4,0.7,0.7,0.5,0.3,0.9,1.2,0.0,0.2,1.5,1.6666666666666667,1.8,2.5714285714285716,3.3,Anthony Bennett,2015-11-13,NOP
0,4.0,3,1,2,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.8,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,5.333333333333333,3.8,3.0,2.5,Anthony Bennett,2016-11-09,NYK
0,21.0,8,4,4,2,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.8,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,4.0,3.8,4.428571428571429,3.3,Anthony Bennett,2016-11-18,OKC
0,14.0,3,1,2,4,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,3.1,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,4.333333333333333,4.6,4.285714285714286,4.3,Anthony Bennett,2016-12-16,ORL
0,13.0,1,1,0,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,2.3,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,6.0,5.0,5.428571428571429,4.6,Anthony Bennett,2016-12-18,PHI
0,2.0,0,0,0,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,2.2,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,4.0,4.8,3.4285714285714284,3.0,Anthony Bennett,2016-11-12,PHO
0,6.0,2,1,1,7,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.2,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,6.333333333333333,4.8,5.714285714285714,4.3,Anthony Bennett,2016-11-20,POR
0,21.0,7,6,1,0,11.4,8.7,10.0,17.8,-0.1,96.0,-3.6,1.5,15.7,5.2,4.8,0.4,1.1,0.9,2.9,3.8,0.8,0.6,5.2,3.3333333333333335,2.0,2.4285714285714284,3.1,Anthony Bennett,2015-01-01,SAC
0,15.0,7,3,4,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,3.0,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,5.666666666666667,5.0,4.285714285714286,4.9,Anthony Bennett,2016-12-10,SAS
0,21.0,8,4,4,4,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,2.0,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,4.0,4.2,4.428571428571429,4.6,Anthony Bennett,2016-12-20,TOR
0,7.0,2,1,1,0,11.4,8.7,10.0,17.8,-0.1,96.0,-3.6,1.6,15.7,5.2,4.8,0.4,1.1,0.9,2.9,3.8,0.8,0.6,5.2,2.6666666666666665,2.4,3.4285714285714284,3.0,Anthony Bennett,2015-03-30,UTA
0,13.0,2,0,2,0,14.7,7.1,10.0,19.4,0.3,110.0,-0.8,1.5,11.5,4.0,1.9,2.1,1.6,1.1,2.3,3.4,0.5,0.5,5.0,5.0,4.0,5.571428571428571,4.4,Anthony Bennett,2016-12-05,WAS
0,8.0,1,0,1,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,1.6,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,5.0,4.6,5.0,5.0,Anthony Brown,2016-11-22,ATL
0,12.0,7,4,3,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,1.9,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,3.6666666666666665,4.6,4.285714285714286,3.6,Anthony Brown,2017-01-27,BOS
1,26.0,6,5,1,0,4.9,4.8,10.0,11.0,-0.4,88.0,-4.0,2.2,20.7,4.3,1.9,2.4,0.7,0.3,2.1,2.4,0.7,0.5,4.0,4.333333333333333,4.6,5.0,5.7,Anthony Brown,2016-03-01,BRK
1,35.0,9,5,4,0,4.9,4.8,10.0,11.0,-0.4,88.0,-4.0,3.9,20.7,4.3,1.9,2.4,0.7,0.3,2.1,2.4,0.7,0.5,4.0,5.0,5.6,5.285714285714286,5.3,Anthony Brown,2016-01-28,CHI
0,10.0,3,0,3,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,1.9,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,2.0,3.8,3.7142857142857144,4.1,Anthony Brown,2016-11-27,DAL
0,31.0,6,1,5,0,4.9,4.8,10.0,11.0,-0.4,88.0,-4.0,1.3,20.7,4.3,1.9,2.4,0.7,0.3,2.1,2.4,0.7,0.5,4.0,3.3333333333333335,4.4,5.0,5.0,Anthony Brown,2016-03-02,DEN
0,4.0,2,2,0,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,1.5,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,4.0,5.6,4.0,4.1,Anthony Brown,2017-01-22,GSW
0,24.0,8,3,5,0,4.9,4.8,10.0,11.0,-0.4,88.0,-4.0,1.2,20.7,4.3,1.9,2.4,0.7,0.3,2.1,2.4,0.7,0.5,4.0,6.0,5.0,4.142857142857143,4.1,Anthony Brown,2016-01-17,HOU
0,4.0,2,0,2,0,4.9,4.8,10.0,11.0,-0.4,88.0,-4.0,2.3,20.7,4.3,1.9,2.4,0.7,0.3,2.1,2.4,0.7,0.5,4.0,5.0,5.4,5.714285714285714,5.8,Anthony Brown,2016-02-08,IND
0,25.0,7,3,4,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,1.7,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,2.3333333333333335,2.6,3.7142857142857144,3.6,Anthony Brown,2016-12-02,LAC
0,22.0,5,3,2,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,1.5,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,2.0,2.6,3.0,3.4,Anthony Brown,2016-11-29,LAL
0,29.0,10,6,4,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,0.8,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,6.333333333333333,3.8,3.5714285714285716,4.0,Anthony Brown,2016-12-05,MEM
0,3.0,2,0,2,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,0.9,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,4.333333333333333,4.0,4.0,4.8,Anthony Brown,2016-11-23,MIN
0,23.0,5,1,4,3,4.9,4.8,10.0,11.0,-0.4,88.0,-4.0,0.9,20.7,4.3,1.9,2.4,0.7,0.3,2.1,2.4,0.7,0.5,4.0,2.3333333333333335,3.2,3.2857142857142856,2.9,Anthony Brown,2016-01-12,NOP
0,19.0,5,1,4,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,1.8,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,5.333333333333333,4.4,4.142857142857143,4.2,Anthony Brown,2016-12-04,OKC
0,18.0,7,4,3,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,2.2,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,7.0,5.6,4.857142857142857,4.7,Anthony Brown,2016-12-08,PHI
0,9.0,1,0,1,0,7.2,7.6,10.7,15.6,-0.2,89.0,-3.8,1.2,14.5,4.5,2.1,2.5,0.0,0.7,2.3,3.0,0.7,0.5,3.9,4.333333333333333,4.2,4.142857142857143,4.4,Anthony Brown,2016-11-25,POR
0,17.0,4,1,3,2,4.9,4.8,10.0,11.0,-0.4,88.0,-4.0,1.5,20.7,4.3,1.9,2.4,0.7,0.3,2.1,2.4,0.7,0.5,4.0,6.333333333333333,6.4,5.0,4.9,Anthony Brown,2016-01-20,SAC
0,21.0,6,3,3,0,4.9,4.8,10.0,11.0,-0.4,88.0,-4.0,2.8,20.7,4.3,1.9,2.4,0.7,0.3,2.1,2.4,0.7,0.5,4.0,7.333333333333333,6.2,5.428571428571429,4.7,Anthony Brown,2016-01-22,SAS
0,4.0,1,0,1,0,41.9,41.7,0.0,11.1,0.0,279.0,17.1,1.8,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,4.2,5.285714285714286,4.3,Anthony Brown,2018-04-01,UTA
1,21.0,10,6,4,0,30.3,19.0,8.4,29.5,6.4,122.0,4.7,1.0,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,16.0,17.6,16.714285714285715,16.6,Anthony Davis,2019-03-10,ATL
1,38.0,34,32,2,9,30.3,19.0,8.4,29.5,6.4,122.0,4.7,3.4,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,19.333333333333332,23.4,26.571428571428573,25.8,Anthony Davis,2018-12-10,BOS
1,42.0,25,19,6,10,30.3,19.0,8.4,29.5,6.4,122.0,4.7,3.3,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,34.0,31.6,30.285714285714285,30.3,Anthony Davis,2019-01-02,BRK
1,37.0,24,20,4,7,30.3,19.0,8.4,29.5,6.4,122.0,4.7,2.5,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,18.0,21.2,23.285714285714285,24.7,Anthony Davis,2018-11-07,CHI
1,37.0,19,16,3,6,30.3,19.0,8.4,29.5,6.4,122.0,4.7,1.9,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,32.0,28.2,30.0,30.7,Anthony Davis,2018-12-02,CHO
1,37.0,17,16,1,16,30.3,19.0,8.4,29.5,6.4,122.0,4.7,0.5,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,30.0,32.0,31.142857142857142,30.2,Anthony Davis,2019-01-09,CLE
1,21.0,11,9,2,3,30.3,19.0,8.4,29.5,6.4,122.0,4.7,1.9,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,17.0,16.4,17.285714285714285,16.8,Anthony Davis,2019-03-18,DAL
1,38.0,20,19,1,21,30.3,19.0,8.4,29.5,6.4,122.0,4.7,4.3,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,32.333333333333336,31.0,27.428571428571427,26.1,Anthony Davis,2018-11-17,DEN
1,26.0,7,5,2,4,30.3,19.0,8.4,29.5,6.4,122.0,4.7,5.9,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,25.0,30.4,29.571428571428573,28.1,Anthony Davis,2018-12-09,DET
1,41.0,26,22,4,8,30.3,19.0,8.4,29.5,6.4,122.0,4.7,3.2,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,38.0,34.0,32.285714285714285,33.2,Anthony Davis,2019-01-16,GSW
1,21.0,14,13,1,0,30.3,19.0,8.4,29.5,6.4,122.0,4.7,3.0,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,18.666666666666668,17.4,17.0,17.4,Anthony Davis,2019-03-24,HOU
1,20.0,11,9,2,6,30.3,19.0,8.4,29.5,6.4,122.0,4.7,3.9,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,10.333333333333334,18.0,23.714285714285715,27.0,Anthony Davis,2019-02-22,IND
1,39.0,34,29,5,12,30.3,19.0,8.4,29.5,6.4,122.0,4.7,2.6,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,34.666666666666664,31.6,32.57142857142857,31.6,Anthony Davis,2019-01-14,LAC
1,21.0,14,14,0,4,30.3,19.0,8.4,29.5,6.4,122.0,4.7,2.6,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,15.666666666666666,12.8,17.571428571428573,22.9,Anthony Davis,2019-02-27,LAL
1,34.0,8,7,1,9,30.3,19.0,8.4,29.5,6.4,122.0,4.7,2.5,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,29.666666666666668,33.0,34.142857142857146,31.5,Anthony Davis,2019-02-09,MEM
1,39.0,19,16,3,6,30.3,19.0,8.4,29.5,6.4,122.0,4.7,4.0,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,30.333333333333332,28.6,28.857142857142858,29.8,Anthony Davis,2018-12-16,MIA
1,21.0,16,12,4,4,30.3,19.0,8.4,29.5,6.4,122.0,4.7,5.5,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,15.333333333333334,17.0,16.857142857142858,14.9,Anthony Davis,2019-03-12,MIL
1,25.0,15,14,1,11,30.3,19.0,8.4,29.5,6.4,122.0,4.7,3.2,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,34.333333333333336,34.2,32.42857142857143,33.1,Anthony Davis,2019-02-08,MIN
1,32.0,19,18,1,10,30.3,19.0,8.4,29.5,6.4,122.0,4.7,1.7,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,27.0,30.6,29.142857142857142,27.3,Anthony Davis,2018-11-23,NYK
1,16.0,10,8,2,4,30.3,19.0,8.4,29.5,6.4,122.0,4.7,4.9,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,16.333333333333332,21.2,26.0,27.6,Anthony Davis,2019-02-14,OKC
1,24.0,9,9,0,2,30.3,19.0,8.4,29.5,6.4,122.0,4.7,4.7,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,24.333333333333332,29.8,31.0,30.7,Anthony Davis,2019-02-12,ORL
1,21.0,14,14,0,4,30.3,19.0,8.4,29.5,6.4,122.0,4.7,2.6,33.0,18.3,15.7,2.6,7.7,3.1,8.9,12.0,3.9,2.0,25.9,10.666666666666666,15.6,19.285714285714285,24.9,Anthony Davis,2019-02-25,PHI
